"","barcodes","DO_ID","g__Coprinellus","g__Saccharomyces","g__Penicillium","g__Tuber","g__Clavulina","Unclass_o__Agaricales","g__Cortinarius","g__Penicillago","g__Pulvinula","g__Paragalactinia","g__Cenococcum","g__Lactarius","Unclass_o__Pleosporales","Unclass_f__Chaetomiaceae","g__Astraeus","g__Tomentella","g__Inosperma","g__Lobulomycetales_gen_Incertae_sedis","g__Pezizaceae_gen_Incertae_sedis","g__Solicoccozyma","g__Thelephora","g__Inocybe","g__Diaporthe","g__Ijuhya","g__Russula","g__Genea","g__Pyronema","g__Leucoagaricus","g__Pulvinulaceae_gen_Incertae_sedis","g__Cladorrhinum","g__Annulatascaceae_gen_Incertae_sedis","g__Cazia","g__Trichothecium","g__Venturiales_gen_Incertae_sedis","g__Hydnobolites","g__Funneliformis","g__Naganishia","g__Fusarium","g__Didymellaceae_gen_Incertae_sedis","g__Scleroderma","g__Ascobolus","g__Dothiora","Unclass_c__Eurotiomycetes","g__Podila","g__Pseudoechria","g__Thelonectria","g__Helvella","g__Paraphoma","g__Cladosporium","g__Alternaria","Unclass_f__Russulaceae","g__Antarctomyces","Unclass_f__Mortierellaceae","g__Phialemonium","g__Hydnoplicata","g__Pseudopithomyces","g__Mortierella","g__Humicola","g__Chaetothyriales_gen_Incertae_sedis","g__Atrocalyx","g__Beauveria","g__Myxomphalia","g__Elaphomyces","g__Pteridiospora","g__Coprinus","g__Jugulospora","g__Mortierellales_gen_Incertae_sedis","g__Cryptococcus","g__Oidiodendron","g__Glomus","Unclass_o__Onygenales","g__Arachnomyces","g__Onygenales_gen_Incertae_sedis","g__Membranomyces","g__Neoschizothecium","g__Niesslia","g__Didymosphaeria","Unclass_o__Sordariales","g__Purpureocillium","g__Synchytriaceae_gen_Incertae_sedis","g__Pyrenophora","g__Cyphellophora","g__Melaspileella","g__Otidea","Unclass_f__Orbiliaceae","Unclass_f__Bionectriaceae","g__Geoglossales_gen_Incertae_sedis","g__Neostagonospora","g__Tremellodendropsidales_gen_Incertae_sedis","Unclass_p__Ascomycota","g__Sclerococcum","Unclass_f__Cordycipitaceae","g__Ilyonectria","g__Basidiobolales_gen_Incertae_sedis","Unclass_f__Aspergillaceae","Unclass_k__Fungi","g__Aureobasidium","g__Hyaloscypha","g__Basidiomycota_gen_Incertae_sedis","g__Rhodotorula","g__Pseudoarthrographis","g__Trichocladium","g__Chaetosphaeronema","g__Monocillium","g__Filobasidium","g__Ascochyta","g__Rhizoctonia","g__Umbelopsis","Unclass_f__Didymellaceae","Unclass_f__Nectriaceae","g__Sordariomycetes_gen_Incertae_sedis","g__Venturia","Unclass_f__Tubeufiaceae","g__Teratosphaeria","g__Wojnowiciella","g__Spizellomycetaceae_gen_Incertae_sedis","g__Chytridiomycota_gen_Incertae_sedis","g__Mucor","g__Pseudogymnoascus","g__Spizellomyces","g__Rhizopogon","g__Tetracladium_f__Helotiaceae","g__Thelebolus","Unclass_f__Herpotrichiellaceae","g__Phaeosphaeriaceae_gen_Incertae_sedis","g__Periconia","g__Laburnicola","g__Fusariella","g__Chaetomium","g__Tricellula","g__Claroideoglomus","g__Tephrocybe","g__Oliveonia","g__Acremonium","Unclass_f__Thelephoraceae","g__Phialocephala","g__Saitozyma","g__Dinemasporium","g__Calloriaceae_gen_Incertae_sedis","g__Pezicula","g__Exophiala","Unclass_o__Pezizales","Unclass_f__Pyronemataceae","g__Kirschsteiniothelia","g__Lasiosphaeris","Unclass_o__Pyxidiophorales","g__Neosartorya","g__Coniochaeta","g__Lichenoconium","g__Phaeosphaeria","g__Sporothrix","g__Hyalorbilia","g__Lachnum","Unclass_c__Sordariomycetes","g__Venturiaceae_gen_Incertae_sedis","g__Pseudeurotium","g__Ceratobasidium","g__Sagenomella","g__Pholiotina","g__Plicariella","Unclass_c__Dothideomycetes","Unclass_o__Chaetothyriales","g__Tricharina","g__Schizothecium","g__Paracladophialophora","g__Epicoccum","Unclass_c__Agaricomycetes","g__Lecanicillium","g__Parasola","g__Orbiliales_gen_Incertae_sedis","g__Talaromyces","g__Hypocreales_gen_Incertae_sedis","g__Gamszarea","g__Pseudocosmospora","g__Distoseptispora","g__Gliomastix","g__Tyrannosorus","Unclass_f__Phaeosphaeriaceae","g__Serendipita","g__Xenasma","Unclass_o__Hypocreales","g__Iodophanus","g__Gloniaceae_gen_Incertae_sedis","g__Glarea","g__Preussia","g__Metapochonia","g__Neocucurbitaria","g__Hamigera","g__Hebeloma","g__Entrophospora","g__Geastrales_gen_Incertae_sedis","g__Pluteus","g__Scytalidium","g__Didymella","g__Jeremyomyces","g__Glutinomyces","g__Omphalotus","g__Geminibasidium","g__Lyophyllum","g__Cytospora","Unclass_f__Sclerotiniaceae","g__Crocicreas","Unclass_f__Paracladophialophoraceae","g__Arnium","g__Botryotinia","g__Capronia","g__Varicellaria","Unclass_p__Basidiomycota","g__Aspergillaceae_gen_Incertae_sedis","g__Neosetophoma","g__Aspergillus","g__Fusicolla","g__Paracylindrocarpon","g__Powellomycetaceae_gen_Incertae_sedis","g__Pectenia","Unclass_f__Lasiosphaeriaceae","g__Fungi_gen_Incertae_sedis","g__Arachniotus","g__Leptodontidium","g__Chalara","g__Calyptella","g__Spizellomycetales_gen_Incertae_sedis","g__Vishniacozyma","Unclass_c__Endogonomycetes","g__Leohumicola","g__Monoblepharidales_gen_Incertae_sedis","g__Pyrenochaeta","g__Tumularia","g__Leucosporidium","g__Myrmecridium","g__Orbiliaceae_gen_Incertae_sedis","Unclass_f__Xylariaceae","g__Cephalotrichum","g__Linnemannia","Unclass_f__Pezizaceae","Unclass_f__Helvellaceae","g__Ramophialophora","g__Sclerococcales_gen_Incertae_sedis","g__Pleomassariaceae_gen_Incertae_sedis","g__Waitea","g__Pseudorhypophila","g__Gibellulopsis","g__Ascotricha","Unclass_f__Venturiaceae","g__Lunasporangiospora","g__Pseudotomentella","g__Calyptrozyma","g__Diversisporaceae_gen_Incertae_sedis","Unclass_f__Ceratobasidiaceae","g__Halosphaeriaceae_gen_Incertae_sedis","g__Phaeosphaeriopsis","g__Rhagadostoma","g__Septoriella","g__Clohesyomyces","g__Cryptodiscus","g__Ceratobasidiaceae_gen_Incertae_sedis","g__Keithomyces","g__Microcera","g__Geopora","g__Podospora","g__Cirrenalia","g__Polyphilus","Unclass_o__Boletales","g__Phaeoacremonium","Unclass_c__Lecanoromycetes","g__Cucurbitariaceae_gen_Incertae_sedis","g__Capnodiales_gen_Incertae_sedis","Unclass_o__Helotiales","g__Papiliotrema","g__Coleophoma","g__Rhizophlyctis","g__Dactylonectria","g__Heydenia","Unclass_o__Cladochytriales","Unclass_f__Helotiaceae","g__Articulospora","Unclass_f__Cucurbitariaceae","g__Trichosporiella","g__Neobulgaria","g__Chaetosphaeria","g__Clonostachys","g__Trichoderma","g__Rhizophagus","g__GS36_gen_Incertae_sedis","Unclass_f__Pleosporales_fam_Incertae_sedis","g__Lophiostoma","g__Diplogelasinospora","g__Dactylella","g__Slooffia","g__Geomyces","g__Arxiella","g__Cunninghamellaceae_gen_Incertae_sedis","g__Cladochytriales_gen_Incertae_sedis","g__Amphisphaeriales_gen_Incertae_sedis","g__Pisorisporiales_gen_Incertae_sedis","g__Absidia","g__Dothiorella","g__Pyxidiophorales_gen_Incertae_sedis","Unclass_o__Diaporthales","g__Immersidiscosia","g__Mycena","g__Murispora","g__Dioszegia","g__Chaetomidium","g__Protomyces","g__Knufia","g__Pezizomycotina_gen_Incertae_sedis","g__Rutstroemia","g__Cosmospora","g__Pithoascus","g__Septoglomus","g__Limonomyces","g__Fimicolochytrium","g__Cladophialophora","g__Acaulosporaceae_gen_Incertae_sedis","g__Cylindrosympodium","Unclass_o__Sebacinales","g__Harzia","g__Tricladiaceae_gen_Incertae_sedis","g__Dominikia","g__Hyaloscyphaceae_gen_Incertae_sedis","g__Subramaniula","g__Rhinocladiella","g__Xenoacremonium","g__Pisolithus","g__Flavopunctelia","g__Paragibellulopsis","g__Herpotrichia","g__Rhizophlyctidales_gen_Incertae_sedis","g__Pleomonodictydaceae_gen_Incertae_sedis","Unclass_f__Hyaloscyphaceae","g__Cryptocline","Unclass_p__Chytridiomycota","g__Macrotyphula","g__Agaricomycetes_gen_Incertae_sedis","g__Plicaria","g__Truncatella","g__Didymocyrtis","g__Metacordyceps","g__Scleroconidioma","g__Apophysomyces","g__Myxarium","g__Diversispora","g__Marjia","Unclass_f__Hypocreales_fam_Incertae_sedis","g__Trichophaeopsis","g__Spirosphaera","g__Microdochium","Unclass_f__Leptosphaeriaceae","g__Harpochytrium","g__Sphaerosporella","g__Apiosordaria","g__Stachybotryaceae_gen_Incertae_sedis","g__Cunninghamella","g__Endogonales_gen_Incertae_sedis","g__Neonectria","g__Nowakowskiella","g__Stemphylium","g__Achroceratosphaeria","g__Phacidium","g__Biscogniauxia","g__Phomatospora","g__Lacrymaria","g__Saitoella","g__Peziza","g__Fontanospora","g__Triscelophorus","g__Pezizales_gen_Incertae_sedis","g__Monosporascus","g__Phaeococcomyces","g__Archaeorhizomyces","Unclass_o__Eurotiales","g__Zoopagaceae_gen_Incertae_sedis","g__Chaetasbolisia","Unclass_o__Minutisphaerales","Unclass_c__Glomeromycetes","g__Leuconeurospora","g__Geoglossum","g__Darksidea","g__Hirsutella","g__Rhizophlyctidaceae_gen_Incertae_sedis","g__Vaginatispora","g__Neophaeosphaeria","g__Apodus","g__Delitschia","g__Fusculinaceae_gen_Incertae_sedis","g__Phialophora","g__Torula","g__Subulicystidium","g__Orbiliomycetes_gen_Incertae_sedis","Unclass_f__Archaeosporaceae","g__Ascomycota_gen_Incertae_sedis","Unclass_o__Orbiliales","g__Neomicrosphaeropsis","g__Pseudosigmoidea","g__Balsamia","g__Mortierellaceae_gen_Incertae_sedis","g__Paraglomus","Unclass_f__Didymosphaeriaceae","g__Pleurocatena","g__Ramicandelaber","g__Crepidotus","g__Plectosphaerella","g__Karstenia","g__Endosporium","Unclass_f__Microascaceae","g__Paramyrothecium","g__Ajellomycetaceae_gen_Incertae_sedis","g__Rozellomycota_gen_Incertae_sedis","g__Cylindrium","g__Alatospora","g__Peristomialis","g__Tubeufiales_gen_Incertae_sedis","g__Melanogaster","g__Claussenomyces","g__Hydropisphaera","g__Neohelicomyces","g__Paramicrothyrium","g__Rhizoglomus","g__Simplicillium","g__Ochrocladosporium","g__Helicosporium","g__Delitschiaceae_gen_Incertae_sedis","g__Paecilomyces","g__Hyaloraphidiales_gen_Incertae_sedis","g__Lepidotia","g__Candelariella","g__GS18_ord_Incertae_sedis_gen_Incertae_sedis","g__Dactylospora","g__Tubeufiaceae_gen_Incertae_sedis","g__Macrophomina","g__Pezizellaster","g__Coprotus","g__Hormiactis","g__Corticiales_gen_Incertae_sedis","g__Geranomyces","g__Cystofilobasidium","g__Kochiomyces","g__Clavulinopsis","g__Trappea","g__Orbilia","g__Chionosphaeraceae_gen_Incertae_sedis","g__Lasiosphaeria","g__Amniculicola","Unclass_f__Amniculicolaceae","g__Cryptococcaceae_gen_Incertae_sedis","g__Sporobolomyces","g__Lecythophora","g__Eurotiales_gen_Incertae_sedis","g__Veronaeopsis","g__Athelia","g__Cystobasidium","g__Pseudoanungitea","g__Apodospora","g__Melanommataceae_gen_Incertae_sedis","g__Trichobolus","g__Glomeraceae_gen_Incertae_sedis","g__Trichophaea","g__Pseudoacrodictys","g__Ostropales_gen_Incertae_sedis","g__Tubaria","g__Curvibasidium","g__Lanzia","g__Sporormiella","Unclass_f__Glomeraceae","g__Entyloma","Unclass_f__Typhulaceae","g__Endogone","g__Podosphaera","g__Archaeospora","g__Erythricium","g__Halenospora","g__Pyronemataceae_gen_Incertae_sedis","g__Kondoa","Unclass_f__Serendipitaceae","g__Endogonomycetes_gen_Incertae_sedis","g__Rasamsonia","g__Rupestriomyces","Unclass_f__Parmeliaceae","g__Lamprospora","g__Rhizophydium","g__Sistotrema","g__Sphaerostilbella","g__Unguicularia","g__Auricularia","g__Ophiocordyceps","Unclass_f__Monoblastiaceae","g__Coprinopsis","g__Sebacinales_gen_Incertae_sedis","g__Myriangiales_gen_Incertae_sedis","g__Gaeumannomyces","Unclass_f__Diaporthaceae","g__Gallinipes","Unclass_f__Cortinariaceae","g__Rhodosporidiobolus","g__Litschauerella","g__Hypomyces","g__Nothoseiridium","g__Sordariales_gen_Incertae_sedis","g__Geastrum","Unclass_f__Inocybaceae","g__Gnomoniopsis","Unclass_f__Sympoventuriaceae","g__Tricladium","g__Hymenoscyphus","g__Scutellinia","g__Cryptosporiopsis","Unclass_f__Mollisiaceae","g__Degelia","g__Botryohypochnus","g__Rhizophydiales_gen_Incertae_sedis","Unclass_o__Spizellomycetales","g__Pteridiosperma","g__Sympoventuriaceae_gen_Incertae_sedis","g__Infundichalara","g__Mycenella","g__Lasionectriopsis","g__Pseudoophiobolus","g__Petrophila","g__Calcarisporiella","g__Hawksworthiomyces","Unclass_o__Endogonales","g__Conocybe","g__Itersonilia","g__Cylindrosympodioides","g__Micropeltidaceae_gen_Incertae_sedis","g__Tulasnella","g__Acidomelania","g__Dactylaria","g__Valsaceae_gen_Incertae_sedis","g__Physcia","g__Plenodomus","g__Celosporium","Unclass_f__Protrudomycetaceae","g__Lentitheciaceae_gen_Incertae_sedis","g__Sympodiella","g__Gongronella","g__Curvularia","g__Sakaguchia","g__Powellomyces","g__Agaricostilbomycetes_gen_Incertae_sedis","Unclass_f__Ascobolaceae","g__Udeniozyma","g__Junewangiaceae_gen_Incertae_sedis","g__Botrytis","g__Leptosphaeriaceae_gen_Incertae_sedis","g__Paraloratospora","g__Arthrocladium","g__Dendrophoma","g__Blastocladiomycetes_gen_Incertae_sedis","g__Aleuria","g__Dissoconium","g__Herpotrichiellaceae_gen_Incertae_sedis","Unclass_f__Ploettnerulaceae","g__Stachybotrys","g__Tausonia","g__Pseudocoleophoma","Unclass_o__Pisorisporiales","g__Contumyces","Unclass_f__Ceratostomataceae","g__Melanomma","g__Phaeotremella","g__Cadophora","g__Densospora","Unclass_o__Auriculariales","g__Lentithecium","Unclass_f__Rhizophydiales_fam_Incertae_sedis","g__Evernia","g__Serendipitaceae_gen_Incertae_sedis","g__Mycenaceae_gen_Incertae_sedis","g__Piptocephalis","g__Constantinomyces","Unclass_f__Clavariaceae","Unclass_o__Polyporales","g__Neophaeococcomyces","g__Haudseptoria","Unclass_p__Zoopagomycota","g__Chytridiales_gen_Incertae_sedis","g__Cystofilobasidiales_gen_Incertae_sedis","g__Kalmusia","Unclass_f__Dermateaceae","Unclass_f__Muyocopronaceae","g__Dothidotthia","g__Blastobotrys","g__Berkeleyomyces","g__Lachnellula","g__Antealophiotrema","g__Teunia","g__Colletotrichum","g__Bhatiellae","Unclass_p__Mucoromycota","Unclass_o__Xylariales","g__GS22_gen_Incertae_sedis","g__Kurtzmanomyces","g__Cystobasidiaceae_gen_Incertae_sedis","Unclass_f__Dothioraceae","g__Necromortierella","Unclass_f__Pannariaceae","g__Neovaginatispora","g__Isthmomyces","g__Phoma","g__Paraphaeosphaeria","g__Agaricostilbales_gen_Incertae_sedis","g__Keissleriella","g__Microbotryomycetes_gen_Incertae_sedis","g__Minutisphaera","Unclass_o__Archaeorhizomycetales","g__Eucasphaeria","g__Pleurotheciella","g__Botryosphaeria","g__GS27_gen_Incertae_sedis","g__Neopyrenochaeta","g__Protrudomycetaceae_gen_Incertae_sedis","g__Typhula","g__Clavaria","g__Mucoraceae_gen_Incertae_sedis","g__Seiridium","g__Nigrospora","g__Sympoventuria","Unclass_f__Acaulosporaceae","g__Mycoleptodiscus","g__Endophragmiella","g__Bensingtonia","g__Haptocillium","g__Disciseda","g__Lecanoromycetes_gen_Incertae_sedis","g__Mortierellomycetes_gen_Incertae_sedis","Unclass_f__Chaetosphaeriaceae","Unclass_f__Pleosporaceae","g__Geosmithia","g__Psathyrella","g__Entoloma","Unclass_f__Melanommataceae","Unclass_f__Kriegeriaceae","g__Cryptotrichosporon","g__Corticiaceae_gen_Incertae_sedis","g__Acaulospora","g__Parazalerion","g__Spiculogloeomycetes_gen_Incertae_sedis","g__Cephalothecaceae_gen_Incertae_sedis","g__Dictyosporiaceae_gen_Incertae_sedis","g__Betamyces","g__Marcelleina","g__Microascus","Unclass_o__Monoblepharidales","Unclass_f__Fusculinaceae","Unclass_o__Venturiales","g__Physconia","g__Coltricia","g__Lobulomyces","g__Clavulinaceae_gen_Incertae_sedis","g__Rachicladosporium","g__Clitopilus","g__Saksenaea","g__GS17_ord_Incertae_sedis_gen_Incertae_sedis","g__Oedocephalum","g__Ochroconis","g__Clavariaceae_gen_Incertae_sedis","g__Polyschema","g__Metarhizium","g__Fonsecazyma","g__Arachnopeziza","g__Pleosporales_gen_Incertae_sedis","g__Diplodia","Unclass_o__Microbotryomycetes_ord_Incertae_sedis","g__Lasiobolidium","g__Tremellaceae_gen_Incertae_sedis","Unclass_o__Rhizophlyctidales","g__Fomitiporia","g__GS05_gen_Incertae_sedis","g__Anthracobia","g__Warcupia","g__Perilachnea","Unclass_o__Tubeufiales","Unclass_c__Leotiomycetes","Unclass_o__Sclerococcales","g__Cyanodermella","g__Halosarpheia","g__Catenulomyces","g__Atractospora","g__Hemibeltrania","g__Papulaspora","Unclass_f__Niessliaceae","g__Dothideales_gen_Incertae_sedis","Unclass_o__Agaricostilbales","g__Hypoxylon","Unclass_c__Archaeorhizomycetes","Unclass_f__Gloniaceae","g__Monoblepharomycota_gen_Incertae_sedis","g__Mycopan","g__Phlebia","g__Symmetrospora","g__Polyporus","g__Heterocephalacria","g__Anteaglonium","g__Cyphellophoraceae_gen_Incertae_sedis","g__Nanoglomus","g__Angustimassarina","g__Neodevriesia","g__Verrucaria","Unclass_f__Sarcosomataceae","g__Pycnopeziza","g__Chrysozyma","Unclass_f__Pleurotheciaceae","Unclass_f__Physciaceae","g__Zoopagomycota_gen_Incertae_sedis","Unclass_f__Sporocadaceae","g__Buckleyzyma","Unclass_o__Hyaloraphidiales","g__Golovinomyces","g__Circinella","g__Laccaria","g__Xylomelasma","g__Pseudorhizidium","g__Piskurozyma","Unclass_f__Annulatascaceae","g__Comoclathris","Unclass_f__Gonapodyaceae","g__Scutellospora","Unclass_f__Chionosphaeraceae","g__Byssomerulius","Unclass_f__Sporormiaceae","g__Erratomyces","g__Tetracladium_f__Calloriaceae","g__Microthyrium","g__Kazachstania","g__Colacogloea","g__Sarocladium","Unclass_o__Mycosphaerellales","g__Helotium","g__Kwoniella","Unclass_c__Cystobasidiomycetes","Unclass_f__Trichomeriaceae","g__Cytosporella","g__Hysterium","Unclass_o__Rhizophydiales"
"1","DO_PCR_R_bc001_PCR_F_bc001_R1.fastq.gz","DO_T05_0-7.5",0.288543125620719,0,0.00468053681020652,1.5279227889684e-05,0.0001273268990807,0.298500089128829,0.000213909190455576,0.000830171382006163,0.000259746874124628,0,8.14892154116479e-05,5.60238355955079e-05,0.00196083424584278,0.00631541419440271,0,0.000122233823117472,0,2.0372303852912e-05,0,0.000173164582749752,2.0372303852912e-05,0,0,0,0,0,0.00758359010924648,0,0,4.58376836690519e-05,0,2.546537981614e-05,0,0,0,2.546537981614e-05,0.00114084901576307,0.0059130611933077,0,0,0.0712317604217067,0.00270951641243729,0,0,0,0,6.11169115587359e-05,0.00204741653721765,0.0329114568743793,0.0228984695306731,0,4.07446077058239e-05,0.00612187730780005,0,0,0.00448699992360386,0.0169955944892918,0,0,5.60238355955079e-05,0,0,0,0,0.00173164582749752,0.000657006799256411,0.0500241921108253,0.000906567521454582,0,0,0,0,0,0,0.000249560722198172,0,0,0,1.0186151926456e-05,0,0.0109195548651608,0,0,0,0.00116122131961598,0,0,0.00209834729684993,0,0.00141587511777738,0,0,2.0372303852912e-05,0,0,0.0302274058417581,0.00283175023555476,0,0,0,0,0.00102370826860883,0.00179785581501948,0,0.00332068552802465,0,0,0,0.00594871272505029,0,0,0,0,0,0.000315770709720135,0.000106954595227788,0.00171636659960783,0.00796047773052535,9.67684433013318e-05,0,0,0,1.5279227889684e-05,0,0,0.000132419975043928,0,0.00167052891593878,0.00168580814382847,0.0160431892841682,0,0.00195574116987955,0,0.000295398405867224,0,0,0,0,0.000259746874124628,0,0,0.00266877180473147,0,0,0,0.00266367872876824,0,4.07446077058239e-05,7.63961394484199e-05,0.000876009065675215,0.00129873437062314,0.000331049937609819,0,0.000932032901270722,0,0,0,0,0,0,0.000183350734676208,0,0,0,0,0,0.000122233823117472,0.00197102039776923,0,3.05584557793679e-05,0,0,0,0,0,0,0,0.00544959128065395,0,0,8.14892154116479e-05,0.00655988184063765,0,0.00177239043520334,0.000697751406962235,0,7.13030634851919e-05,0.00158394662456391,0,0,0,0,0,0.000728309862741603,0.000672286027146095,0,0,0,3.05584557793679e-05,0.000794519850263567,0,0,0,0,0,0,0,0.000626448343477043,0,0.00362627008581833,0,0,0,0,9.67684433013318e-05,0,0.0103185719014999,0,0,0,0,0.00185897272657822,0.000921846749344266,0,0,0.000748682166594515,0,0,0,0.00137513051007156,0,0,0,0.00428327688507474,0.000713030634851919,0,0,0,0,0,0.000188443810639436,0,0,0,1.0186151926456e-05,0,0,0,0,0,0.00010186151926456,0,9.67684433013318e-05,0,0,0,0,0,0.00131910667447605,0,0,0.000219002266418804,0,0,0,0,0,0,6.62099875219639e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000499121444396343,0,0,0,0.000621355267513815,0,0,0,0,0.00316280017316458,0.000723216786778375,0,0,0,0.000117140747154244,0,0,0,0,0,0,0.00162978430823296,0,0.000295398405867224,2.0372303852912e-05,7.63961394484199e-05,0,0,0,0,0.00291323945096641,0,0.000595889887697675,0,0,0,0,0,0,0,0.00321882400876009,0.000106954595227788,0,0,0,0.000137513051007156,0,0.000193536886602664,0,0,0.000157885354860068,0,0,0,0,0,0,0,0,0,0,0,0,0.000183350734676208,0,0,0.000234281494308488,0,0,0,0,0,0,0,0,0,0.000224095342382032,0,0,4.07446077058239e-05,1.5279227889684e-05,0,0,0.000117140747154244,0,0,0.00121215207924826,0,0.000112047671191016,0,0,0,0,0,0,5.60238355955079e-05,0,0,0,0,0,0,0,0,0,0,0.000157885354860068,0,0,0,0,0,0,0,0,0.000550052204028623,0,0,0,0,0,0.00020372303852912,0,0,0,0,0,0.000529679900175711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275026102014312,0,0,0,0,0,0,0,0,0,0,0.000636634495403499,0,0,0,0,0,0.000173164582749752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0372303852912e-05,0,0,0,0,0,0,0,0.000117140747154244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295398405867224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157885354860068,0,0,0,0,0,0,0,0,0,0,0,0,0.000305584557793679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65822913748759e-05,0,0,0,0,0,0,0.000132419975043928,0,0,2.0372303852912e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001273268990807,0,0,0,0,0,0,0,0.00020372303852912,0,0,0,0,0,2.0372303852912e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017825765871298,0,0,5.09307596322799e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62099875219639e-05,0,0,5.09307596322799e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
